what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unable to get nature of project 'DYComADClient'.",1287951616678
error,log,,,"Unable to get nature of project 'DYComADClient'.",1287951616680
error,log,,,"Unable to get nature of project 'DYComADClient'.",1287951616682
error,log,,,"Unable to get nature of project 'DYComADClient'.",1287951616684
error,log,,,"Unable to get nature of project 'DYComADClient'.",1287951616686
error,log,,,"Unable to get nature of project 'DYComADClient'.",1287951616688
error,log,,,"Unable to get nature of project 'DYComADClient'.",1287951616690
error,log,,,"Unable to get nature of project 'DYComADClient'.",1287951616693
error,log,,,"Unable to get nature of project 'DYComADClient'.",1287951616696
error,log,,,"Unable to get nature of project 'DYComADClient'.",1287951616698
error,log,,,"Unable to get nature of project 'DYComADClient'.",1287951616699
error,log,,,"Unable to get nature of project 'DYComADClient'.",1287951616701
error,log,,,"Unable to get nature of project 'DYComADClient'.",1287951616703
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287951619289
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287951628212
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1287951634465
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287951634902
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287951635021
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287951699206
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1287951705960
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287951707606
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1287951727724
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287951734996
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1287951739206
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287951747274
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1287951755198
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287951756501
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1287951761108
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1287951765015
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1287951770482
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1287951770703
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1287951791643
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287951793261
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287951810934
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287951823599
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287951840690
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287951843256
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287951849076
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1287951867438
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1287951868676
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287951882135
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287951913559
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287952649656
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287952682656
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287954299258
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1287954326696
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287954339183
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287954345860
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287954349743
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287954350739
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287954352369
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287954352736
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287954352887
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287954353450
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287954353550
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287955930155
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287955930819
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287956881078
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287956888066
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287956889060
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287956890527
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287956896627
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1287956904038
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287956906967
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1287956908410
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287956910802
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287956911938
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.cleanAction",1287956911948
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1287956917353
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287956919402
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287957010969
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287957012677
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287957016353
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1287957035024
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287957035927
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287957174312
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287957176578
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287957495108
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287957502954
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287957524264
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287957524545
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287957524684
