what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288397847259
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288397860902
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1288397880802
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1288397893173
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1288397949868
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1288397960507
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1288397974130
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1288397985045
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288397994344
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288397995206
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288397995616
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288398057199
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288398091848
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288398315845
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1288398336993
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1288398337225
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1288398354056
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1288398354643
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1288398358288
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1288398364948
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1288398365440
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1288398365891
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1288398366340
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1288398409270
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1288398409968
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1288398415174
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1288398439296
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1288398439540
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288398445135
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288398446113
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288398456961
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288398472243
activated,perspective,com.android.ide.eclipse.ddms,0.9.9.v201009221407-60953,"com.android.ide.eclipse.ddms.Perspective",1288398472408
activated,view,com.android.ide.eclipse.ddms,0.9.9.v201009221407-60953,"com.android.ide.eclipse.ddms.views.ThreadView",1288398472429
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1288398478573
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1288398478597
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288398480088
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288398489427
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288398493351
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288398594488
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288398603713
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288398649577
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288398655257
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288399618117
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288399619456
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288399626836
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1288399633462
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288399650336
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288399650444
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288399656761
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288399687075
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288399687987
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1288399690949
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1288399713359
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1288399723101
