what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287910636468
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287910641797
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1287910652499
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1287910654225
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287910664342
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287910692741
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287910740620
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287910768107
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1287910771843
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1287910775980
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287910786129
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287910787402
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1287910814109
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287910815876
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287910856290
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287910856759
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287910858660
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287910862101
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287910875082
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1287910878885
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287910909195
error,log,,,"No command output when running: 'am start -n funsl.com/funsl.com.helloAD -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1287910915152
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287911135776
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287911139429
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287911141555
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287911142334
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287911476959
