what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1287896720334
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287896722090
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287896751608
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1287896754306
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287896756301
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287896774091
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287896775988
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287896778908
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287896780482
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287896786417
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287896790641
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287896791976
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287896792336
error,log,,,"No command output when running: 'am start -n funsl.com/funsl.com.helloAD -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1287896819533
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287896881933
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287896882482
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287896888118
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287896896485
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287896897559
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1287896898964
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1287896901398
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287896906055
error,log,,,"No command output when running: 'am start -n funsl.com/funsl.com.helloAD -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1287896938315
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287897179904
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1287897191874
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1287897196393
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287897197780
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287897259546
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287897262391
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287897267106
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287897269626
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287897303708
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287897305172
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287897308583
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287897312003
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287897907919
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287897908713
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287897993469
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287897994943
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287898050472
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287898060629
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287898169106
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287898170860
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287898174213
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287898174236
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287899292193
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1287899315502
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1287899346312
