what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1291062827291
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1291062830113
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291062832607
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1291062834571
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291062836834
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291062899091
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062900567
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062910395
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062912231
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062912351
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062914644
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062914649
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062915864
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062915984
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062916820
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062916821
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062919726
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062919872
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291062926887
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062928341
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062930218
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062930218
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062931592
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062931736
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062932675
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062932677
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062933642
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062933778
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291062939739
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291062941870
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062943838
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062943838
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062944976
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062945116
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062949054
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062949054
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062973252
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291062976469
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291062978897
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291064614664
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291064615659
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291064618221
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291064627969
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291066204802
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291066205075
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291066511059
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291066511109
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291066517835
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291066519914
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291066523807
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291066558324
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291067438815
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291067441400
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291067444791
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291067447413
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291068329932
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291068331181
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1291068334457
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291068335813
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291068349773
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1291068351938
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291068353130
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291068362332
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291068362363
activated,perspective,com.android.ide.eclipse.ddms,0.9.9.v201009221407-60953,"com.android.ide.eclipse.ddms.Perspective",1291068363778
activated,view,com.android.ide.eclipse.ddms,0.9.9.v201009221407-60953,"com.android.ide.eclipse.ddms.views.ThreadView",1291068363800
activated,perspective,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugPerspective",1291068366307
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291068366343
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1291068367208
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1291068371233
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1291068371244
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291068373038
executed,command,,,"com.android.ide.eclipse.adt.junit.launchShortcut.run",1291068376175
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291068376202
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291068377376
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1291068382171
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291068384106
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291068393982
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291068394085
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291068395260
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.core",1291068395328
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291068395674
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1291068396421
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1291068396454
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1291068396492
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1291068396512
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1291068396544
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1291068396562
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1291068396572
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1291068396589
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1291068415136
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1291068415139
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1291068415140
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1291068415142
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1291068415143
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1291068415146
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1291068415148
