what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.ui",1287881985700
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1287881986065
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1287881987576
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1287881988625
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287881988758
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1287881990595
started,bundle,org.eclipse.jdt.junit.core,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.core",1287881995677
started,bundle,org.eclipse.wst.server.core,1.1.204.v20100908,"org.eclipse.wst.server.core",1287881995870
started,bundle,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui",1287881995979
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.ui",1287881996062
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287881996586
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287882001373
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.DebugLast",1287882001392
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1287882003632
started,bundle,org.eclipse.jst.jee,1.0.301.v201007151900,"org.eclipse.jst.jee",1287882003694
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1287882003809
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287882004057
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287882007125
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1287882008947
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1287882009006
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1287882011874
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287882019112
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287882031037
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287882071179
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287882146210
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287882155965
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287882158085
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1287882168233
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1287882184377
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287882227883
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287882296541
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287882331642
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287882352539
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287882362625
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287882367396
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1287882370275
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287882374993
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287882417846
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287882419697
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1287882448543
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1287882461470
